Customer_ID,Gender,Age,City,Loyalty_Status,Signup_Date,Email
10368,Female,67,Malindi,Gold,2023-01-20,kenneth14@example.com
10369,Female,18,Thika,Gold,2023-08-11,grossdavid@example.org
10370,Female,67,Eldoret,Silver,2024-09-28,kelly11@example.com
10371,Male,45,Thika,Bronze,2025-04-04,beckerstacy@example.com
10372,Male,49,Mombasa,Bronze,2024-09-12,pbuckley@example.com
10373,Male,45,Malindi,Gold,2023-04-27,james25@example.com
10374,Male,64,Nairobi,Bronze,2024-09-18,michaelcalhoun@example.org
10375,Female,37,Nairobi,Bronze,2024-02-05,nathanielburch@example.com
10376,Female,49,Kisumu,Bronze,2022-09-12,chelseaalvarez@example.org
10377,Male,40,Nakuru,Bronze,2022-05-11,raymond15@example.com
10378,Male,31,Nairobi,Bronze,2023-04-19,ratkins@example.org
10379,Female,31,Kisumu,Silver,2022-07-31,jamesgregory@example.com
10380,Male,42,Eldoret,Gold,2025-12-25,dorseycameron@example.com
10381,Female,46,Eldoret,Gold,2025-09-16,fred86@example.net
10382,Female,29,Kisumu,Silver,2024-06-06,isabella08@example.com
10383,Female,31,Thika,Bronze,2022-06-04,colelaura@example.org
10384,Male,22,Nairobi,Gold,2025-04-22,erinjames@example.net
10385,Male,22,Mombasa,Silver,2024-11-14,michaelvelasquez@example.org
10386,Male,24,Mombasa,Silver,2024-10-11,lvargas@example.org
10387,Male,52,Eldoret,Bronze,2024-09-03,andrearobinson@example.net
10388,Male,26,Kisumu,Silver,2025-06-03,heathermoss@example.org
10389,Female,54,Eldoret,Silver,2023-02-21,anthonymadden@example.org
10390,Male,25,Nakuru,Gold,2023-05-30,simsjoanna@example.com
10391,Male,68,Malindi,Bronze,2022-04-05,lance81@example.net
10392,Male,19,Kisumu,Silver,2024-09-06,allencharles@example.org
10393,Male,62,Malindi,Bronze,2023-02-26,timwarren@example.org
10394,Male,35,Malindi,Bronze,2023-01-03,clopez@example.org
10395,Female,25,Mombasa,Bronze,2025-10-12,davistravis@example.net
10396,Male,40,Nakuru,Gold,2024-06-18,buckleylisa@example.org
10397,Female,36,Eldoret,Gold,2022-06-06,robin16@example.com
10398,Male,70,Nakuru,Bronze,2024-03-31,smithjane@example.org
10399,Male,24,Eldoret,Silver,2022-07-25,shawn59@example.net
10400,Female,25,Nairobi,Bronze,2023-06-26,westgabriel@example.org
10401,Female,35,Thika,Bronze,2024-01-01,obrienanthony@example.com
10402,Female,43,Nairobi,Gold,2022-10-19,ejohnson@example.com
10403,Male,58,Mombasa,Silver,2025-10-28,christopherbarron@example.com
10404,Female,25,Nakuru,Bronze,2024-04-11,sarahpalmer@example.org
10405,Female,26,Thika,Silver,2022-09-15,jlopez@example.com
10406,Female,55,Nairobi,Gold,2022-07-21,jacob81@example.org
10407,Female,43,Mombasa,Bronze,2022-08-12,johnkennedy@example.com
10408,Female,53,Thika,Silver,2022-06-20,qbuck@example.net
10409,Male,21,Malindi,Bronze,2024-01-24,suarezlori@example.com
10410,Male,62,Nairobi,Bronze,2022-06-17,cynthiahernandez@example.net
10411,Male,51,Mombasa,Bronze,2024-11-21,odominguez@example.com
10412,Male,24,Eldoret,Bronze,2023-01-21,daniellecrawford@example.com
10413,Male,70,Nairobi,Bronze,2025-09-30,kennethcrawford@example.net
10414,Male,43,Nairobi,Gold,2022-10-11,aayers@example.com
10415,Female,21,Nakuru,Bronze,2025-06-08,craigcooper@example.net
10416,Male,63,Kisumu,Silver,2025-12-27,kimberlymiller@example.net
10417,Male,66,Nairobi,Bronze,2023-04-04,ekennedy@example.org
10418,Male,50,Malindi,Gold,2025-04-10,olsonpatricia@example.com
10419,Male,19,Thika,Silver,2022-08-17,steven12@example.org
10420,Male,53,Kisumu,Silver,2025-01-13,jilldean@example.org
10421,Male,36,Nairobi,Gold,2023-03-04,frank37@example.org
10422,Female,56,Malindi,Silver,2023-10-16,andersonnatalie@example.com
10423,Male,40,Eldoret,Silver,2023-03-12,monique98@example.org
10424,Male,59,Eldoret,Bronze,2022-04-01,tanya37@example.net
10425,Male,51,Kisumu,Silver,2023-09-15,norma57@example.org
10426,Female,68,Nakuru,Gold,2023-12-30,vargasmichelle@example.net
10427,Female,49,Nakuru,Bronze,2023-05-11,lynnhines@example.net
10428,Female,61,Kisumu,Bronze,2023-10-21,knoxwilliam@example.com
10429,Female,28,Thika,Silver,2025-02-09,townsendlisa@example.com
10430,Male,23,Nairobi,Silver,2025-05-06,christinaramirez@example.com
10431,Female,43,Thika,Silver,2024-11-17,michele50@example.net
10432,Female,40,Nakuru,Silver,2022-10-07,phansen@example.org
10433,Male,35,Nakuru,Gold,2023-01-25,gonzalezashley@example.net
10434,Male,57,Thika,Silver,2023-03-28,fmartinez@example.com
10435,Male,51,Mombasa,Gold,2022-04-27,michael06@example.net
10436,Male,37,Thika,Silver,2022-07-24,samanthawalker@example.net
10437,Male,32,Nairobi,Bronze,2024-08-04,asmith@example.com
10438,Male,62,Nairobi,Bronze,2022-10-15,chall@example.com
10439,Female,40,Mombasa,Silver,2022-06-26,cassandra69@example.net
10440,Female,55,Nairobi,Gold,2022-12-02,harold37@example.net
10441,Male,57,Thika,Gold,2022-12-14,ylane@example.com
10442,Male,46,Mombasa,Bronze,2023-04-24,browndanny@example.net
10443,Female,64,Kisumu,Silver,2026-03-10,felicia70@example.org
10444,Male,59,Eldoret,Bronze,2024-02-20,yharris@example.com
10445,Male,36,Eldoret,Gold,2026-01-28,raymondguzman@example.net
10446,Male,70,Mombasa,Silver,2024-02-22,laurapage@example.com
10447,Male,29,Kisumu,Gold,2024-12-08,kimberlymurray@example.net
10448,Female,64,Eldoret,Silver,2023-06-15,sara51@example.net
10449,Female,63,Kisumu,Gold,2024-01-07,stevenbennett@example.org
10450,Male,31,Mombasa,Gold,2024-11-20,sandraallen@example.net
10451,Female,52,Eldoret,Bronze,2022-09-29,thomas46@example.net
10452,Female,40,Nakuru,Bronze,2024-01-11,hughesandre@example.net
10453,Male,30,Mombasa,Silver,2023-06-29,jgarza@example.org
10454,Male,32,Nakuru,Bronze,2024-11-14,fergusondavid@example.org
10455,Male,25,Malindi,Silver,2025-03-03,angelica00@example.com
10456,Female,63,Nairobi,Silver,2025-02-17,williamsallen@example.org
10457,Male,20,Malindi,Bronze,2023-01-29,thomashall@example.org
10458,Male,19,Malindi,Silver,2024-11-12,carrolldeborah@example.net
10459,Female,31,Eldoret,Gold,2024-03-20,kaitlyn00@example.org
10460,Male,52,Eldoret,Bronze,2023-09-14,cwilliams@example.org
10461,Female,63,Eldoret,Gold,2024-09-24,jonathanthompson@example.com
10462,Female,48,Malindi,Gold,2023-01-25,michaelclements@example.net
10463,Male,51,Malindi,Silver,2025-06-21,william16@example.org
10464,Female,48,Nakuru,Silver,2022-04-03,robertjohnson@example.org
10465,Male,29,Nakuru,Silver,2022-08-24,jodysmith@example.com
10466,Female,26,Eldoret,Silver,2025-02-01,harrisjose@example.org
10467,Female,67,Kisumu,Gold,2025-01-07,ericanderson@example.net
10468,Female,38,Malindi,Bronze,2025-11-12,sarastephens@example.org
10469,Male,22,Mombasa,Gold,2024-03-29,rachelfrazier@example.org
10470,Male,69,Nairobi,Silver,2022-10-24,walterscassandra@example.net
10471,Female,32,Nakuru,Bronze,2025-08-22,ywheeler@example.com
10472,Female,64,Eldoret,Silver,2023-09-18,jill97@example.com
10473,Female,25,Malindi,Gold,2023-09-25,zwilcox@example.org
10474,Female,47,Nairobi,Silver,2023-01-02,stewartpatrick@example.com
10475,Female,67,Mombasa,Silver,2023-04-25,esmith@example.com
10476,Female,51,Malindi,Gold,2026-01-24,santoschristina@example.com
10477,Male,34,Nakuru,Bronze,2026-03-16,sherriproctor@example.com
10478,Female,49,Kisumu,Gold,2024-06-05,jonathanjohnson@example.org
10479,Female,63,Eldoret,Silver,2023-11-01,stevensjames@example.net
10480,Male,45,Thika,Gold,2024-11-07,mark97@example.net
10481,Female,35,Nairobi,Bronze,2025-03-25,obyrd@example.com
10482,Male,42,Eldoret,Bronze,2025-03-03,misty42@example.com
10483,Female,63,Mombasa,Silver,2025-06-21,jose93@example.org
10484,Male,49,Mombasa,Bronze,2024-12-19,bwiggins@example.net
10485,Female,62,Eldoret,Gold,2026-01-19,ksnow@example.org
10486,Female,54,Eldoret,Gold,2023-06-05,lwheeler@example.org
10487,Female,29,Malindi,Bronze,2023-12-17,marksdonald@example.com
10488,Male,42,Kisumu,Silver,2023-02-18,brenda42@example.net
10489,Male,43,Kisumu,Gold,2024-01-22,julia35@example.net
10490,Male,57,Malindi,Silver,2024-10-20,ljones@example.com
10491,Female,57,Eldoret,Bronze,2022-11-13,elainehull@example.com
10492,Male,63,Mombasa,Bronze,2022-07-03,dwashington@example.org
10493,Male,59,Malindi,Bronze,2024-09-23,craigmoreno@example.org
10494,Male,37,Nairobi,Gold,2026-02-04,angela91@example.com
10495,Female,48,Kisumu,Gold,2024-07-03,kiarasosa@example.net
10496,Male,66,Mombasa,Gold,2024-08-05,andreacase@example.com
10497,Male,18,Kisumu,Gold,2024-09-11,william97@example.com
10498,Male,35,Eldoret,Silver,2025-08-13,brivera@example.com
10499,Male,25,Thika,Silver,2025-07-08,shawsandra@example.com
10500,Female,44,Mombasa,Gold,2023-04-13,campbellkaitlin@example.org
10501,Male,56,Mombasa,Silver,2022-10-28,kayla23@example.net
10502,Male,64,Kisumu,Silver,2026-01-13,samuellittle@example.net
10503,Female,63,Kisumu,Gold,2024-06-08,sherrytaylor@example.net
10504,Male,51,Nakuru,Silver,2022-05-28,joneskathy@example.com
10505,Female,25,Thika,Silver,2025-08-28,samantha50@example.org
10506,Male,23,Mombasa,Silver,2022-08-05,johnpeterson@example.org
10507,Female,44,Nairobi,Silver,2025-02-13,sfuller@example.com
10508,Female,40,Malindi,Silver,2025-12-07,ivega@example.org
10509,Male,44,Kisumu,Gold,2025-12-29,lopezkimberly@example.com
10510,Female,50,Nairobi,Bronze,2022-05-06,mfoster@example.org
10511,Male,30,Mombasa,Gold,2025-02-15,dana04@example.com
10512,Female,37,Nakuru,Bronze,2022-07-29,haroldwilkins@example.com
10513,Male,21,Nakuru,Silver,2024-11-15,bryan21@example.com
10514,Male,41,Nairobi,Silver,2026-01-27,nnelson@example.net
10515,Female,36,Nairobi,Bronze,2024-04-22,oallen@example.net
10516,Male,46,Malindi,Silver,2023-07-29,michaelmorgan@example.net
10517,Male,56,Eldoret,Gold,2025-12-05,jessicadunn@example.org
10518,Male,19,Malindi,Silver,2025-02-25,mark01@example.net
10519,Male,36,Eldoret,Bronze,2022-11-28,mendozadavid@example.com
10520,Male,46,Thika,Silver,2024-09-27,hayley36@example.org
10521,Male,51,Kisumu,Silver,2024-01-20,osbornjose@example.org
10522,Female,18,Nairobi,Gold,2024-10-26,acostalisa@example.com
10523,Female,33,Eldoret,Gold,2023-02-21,rmyers@example.net
10524,Male,21,Thika,Silver,2023-08-16,zachary70@example.com
10525,Female,48,Nairobi,Silver,2023-10-07,katherineford@example.net
10526,Female,34,Nakuru,Bronze,2022-11-13,jeremy18@example.net
10527,Male,51,Eldoret,Bronze,2023-09-23,walshharold@example.org
10528,Female,68,Kisumu,Silver,2024-04-27,bethgillespie@example.net
10529,Female,69,Nairobi,Gold,2024-08-11,clinton02@example.net
10530,Male,22,Kisumu,Silver,2022-11-30,benjamin23@example.org
10531,Female,20,Nakuru,Gold,2022-06-28,benjamin11@example.com
10532,Female,38,Thika,Silver,2023-09-14,smithpamela@example.org
10533,Male,52,Thika,Bronze,2024-04-15,higginslauren@example.net
10534,Male,47,Mombasa,Bronze,2025-12-21,trankyle@example.org
10535,Male,60,Kisumu,Gold,2025-01-15,rwarren@example.net
10536,Male,58,Eldoret,Bronze,2023-07-10,boydoscar@example.net
10537,Female,27,Eldoret,Silver,2025-01-22,harrisonamy@example.net
10538,Male,24,Nairobi,Bronze,2024-11-17,zcooper@example.com
10539,Female,64,Mombasa,Bronze,2022-05-05,kristen12@example.net
10540,Male,18,Mombasa,Silver,2025-09-12,nmcgee@example.com
10541,Male,20,Nakuru,Bronze,2023-08-17,andrew92@example.org
10542,Male,62,Eldoret,Bronze,2024-05-12,krice@example.net
10543,Female,35,Malindi,Gold,2024-09-16,erhodes@example.org
10544,Male,40,Mombasa,Gold,2023-08-12,blankenshipchristopher@example.org
10545,Female,26,Malindi,Bronze,2023-04-18,hodgebrenda@example.com
10546,Female,31,Nairobi,Bronze,2025-08-20,blackmark@example.com
10547,Female,52,Nakuru,Silver,2024-03-12,deniseobrien@example.org
10548,Female,69,Thika,Gold,2024-05-01,carolynwright@example.net
10549,Female,62,Mombasa,Gold,2022-10-21,jaime87@example.org
10550,Male,27,Kisumu,Gold,2025-06-12,lyonsbrenda@example.org
10551,Female,66,Malindi,Gold,2024-04-18,lguerra@example.com
10552,Male,21,Nairobi,Silver,2024-10-04,kellibrady@example.com
10553,Female,26,Nakuru,Gold,2024-05-13,candace12@example.com
10554,Female,33,Mombasa,Silver,2025-03-29,lindsay15@example.com
10555,Female,40,Nakuru,Silver,2022-12-09,martinanthony@example.net
10556,Female,70,Nakuru,Gold,2024-02-25,kdean@example.net
10557,Male,56,Kisumu,Gold,2025-11-22,dawnsnow@example.org
10558,Male,61,Nakuru,Silver,2025-11-10,matthewparrish@example.org
10559,Male,20,Eldoret,Gold,2023-01-08,clarkrichard@example.net
10560,Female,68,Thika,Silver,2022-09-30,othompson@example.net
10561,Male,61,Nairobi,Silver,2024-07-19,mjenkins@example.org
10562,Male,28,Nakuru,Gold,2024-12-16,nicoletorres@example.org
10563,Female,39,Malindi,Silver,2024-05-11,qblankenship@example.com
10564,Male,50,Eldoret,Bronze,2025-09-04,zacharylawson@example.com
10565,Female,19,Mombasa,Silver,2024-02-21,tylermurray@example.org
10566,Male,26,Nakuru,Bronze,2023-06-03,barkerrichard@example.org
10567,Male,30,Malindi,Bronze,2025-07-01,jacob84@example.org
10568,Female,47,Eldoret,Silver,2023-11-01,michael15@example.net
10569,Male,57,Nakuru,Bronze,2024-02-22,timothy55@example.com
10570,Female,21,Eldoret,Gold,2023-03-28,hendrixangela@example.org
10571,Male,63,Thika,Silver,2023-10-05,stevenmorrow@example.com
10572,Female,65,Thika,Gold,2025-11-12,tblack@example.org
10573,Male,37,Kisumu,Bronze,2024-06-16,xfernandez@example.org
10574,Male,49,Nakuru,Silver,2022-05-19,ginaochoa@example.com
10575,Male,53,Malindi,Bronze,2025-07-02,martinezmargaret@example.net
10576,Female,45,Nakuru,Bronze,2025-08-16,brianryan@example.com
10577,Male,24,Nairobi,Gold,2023-08-31,daniel85@example.com
10578,Female,18,Kisumu,Bronze,2024-09-03,michelle08@example.org
10579,Male,39,Malindi,Bronze,2023-07-06,sjones@example.org
10580,Female,22,Nairobi,Bronze,2023-03-29,jonesmegan@example.org
10581,Female,67,Eldoret,Gold,2025-07-21,joel26@example.net
10582,Female,29,Nairobi,Bronze,2026-03-12,williamssamuel@example.org
10583,Female,46,Thika,Silver,2025-06-29,ulewis@example.org
10584,Female,54,Eldoret,Silver,2024-10-20,utran@example.com
10585,Male,45,Mombasa,Silver,2023-03-17,richardmiller@example.net
10586,Female,41,Malindi,Gold,2022-09-28,cbrown@example.com
10587,Male,23,Thika,Gold,2023-05-26,psanchez@example.net
10588,Male,62,Thika,Silver,2024-12-22,jacob71@example.com
10589,Male,61,Mombasa,Silver,2022-05-05,roliver@example.com
10590,Male,45,Kisumu,Bronze,2023-10-14,alfredwalker@example.com
10591,Male,26,Eldoret,Silver,2023-06-18,haley59@example.net
10592,Male,54,Nakuru,Silver,2024-11-10,logancoleman@example.com
10593,Male,60,Nakuru,Gold,2023-11-15,karina67@example.net
10594,Female,23,Eldoret,Bronze,2024-12-17,brian66@example.net
10595,Female,24,Nakuru,Silver,2022-05-11,jennifer46@example.net
10596,Male,53,Eldoret,Gold,2025-10-17,iburch@example.net
10597,Male,47,Eldoret,Silver,2024-03-25,asaunders@example.org
10598,Male,34,Eldoret,Bronze,2024-11-28,hoovertaylor@example.com
10599,Male,57,Nairobi,Bronze,2024-12-11,alexander56@example.com
10600,Female,37,Nakuru,Bronze,2022-11-12,margaret74@example.org
10601,Male,64,Kisumu,Gold,2024-05-22,jameswayne@example.com
10602,Female,25,Nakuru,Gold,2023-03-31,hoopertanya@example.com
10603,Male,23,Mombasa,Gold,2025-08-23,zavalabarbara@example.org
10604,Female,43,Eldoret,Bronze,2024-05-28,amber97@example.com
10605,Female,37,Nakuru,Gold,2023-09-21,eschultz@example.net
10606,Female,65,Mombasa,Bronze,2024-06-06,zhodge@example.org
10607,Male,67,Kisumu,Gold,2022-09-19,nyoung@example.net
10608,Male,27,Kisumu,Bronze,2025-12-16,njones@example.org
10609,Female,65,Nakuru,Bronze,2023-10-22,eflores@example.org
10610,Female,48,Nakuru,Gold,2022-11-15,brianhill@example.net
10611,Male,53,Nakuru,Gold,2023-06-25,amandaberry@example.com
10612,Female,54,Eldoret,Gold,2022-09-04,michelle37@example.net
10613,Male,39,Kisumu,Bronze,2022-04-10,abrown@example.com
10614,Female,32,Kisumu,Bronze,2023-05-11,collinszachary@example.net
10615,Female,29,Nairobi,Gold,2023-07-18,aliabigail@example.com
10616,Female,57,Nakuru,Bronze,2025-09-20,colemanrobert@example.net
10617,Female,52,Thika,Silver,2023-09-05,kristencohen@example.com
10618,Male,69,Thika,Bronze,2025-02-07,ygarcia@example.org
10619,Female,28,Kisumu,Gold,2024-01-08,gatesstephanie@example.net
10620,Female,58,Nakuru,Bronze,2023-07-30,michael53@example.com
10621,Male,46,Nakuru,Bronze,2024-11-13,hgrant@example.net
10622,Male,64,Thika,Bronze,2025-12-25,katieramos@example.org
10623,Female,24,Nakuru,Gold,2022-05-09,alvaradosonya@example.net
10624,Female,34,Kisumu,Bronze,2024-07-15,brianrodriguez@example.com
10625,Female,36,Kisumu,Silver,2022-10-01,hortonheather@example.org
10626,Female,30,Kisumu,Silver,2024-06-16,uwilliams@example.com
10627,Male,62,Thika,Silver,2022-07-21,fernando26@example.com
10628,Male,39,Eldoret,Bronze,2023-07-16,brendawilliams@example.com
10629,Male,49,Mombasa,Gold,2022-08-12,dvalentine@example.org
10630,Female,60,Eldoret,Silver,2024-03-07,thomasmyers@example.org
10631,Male,18,Thika,Silver,2026-01-17,vmccoy@example.net
10632,Male,38,Nairobi,Bronze,2024-11-17,jesseberry@example.net
10633,Male,55,Nairobi,Bronze,2023-03-05,jjohnson@example.org
10634,Female,21,Kisumu,Silver,2025-10-22,johntapia@example.com
10635,Female,35,Mombasa,Gold,2022-06-27,jacobfigueroa@example.org
10636,Female,49,Kisumu,Gold,2022-07-13,dorseymegan@example.org
10637,Male,68,Eldoret,Gold,2023-08-27,smithtasha@example.org
10638,Female,18,Nakuru,Silver,2023-03-06,nathanschwartz@example.com
10639,Male,47,Nakuru,Gold,2024-03-05,ashley68@example.net
10640,Male,33,Nairobi,Silver,2023-11-08,cramirez@example.net
10641,Female,46,Mombasa,Silver,2025-08-05,jessica49@example.org
10642,Male,24,Kisumu,Bronze,2024-11-21,lbanks@example.net
10643,Male,59,Nairobi,Bronze,2024-08-27,lmack@example.org
10644,Male,25,Kisumu,Bronze,2025-10-26,riosjames@example.net
10645,Male,26,Nakuru,Silver,2023-02-16,jennifermiller@example.org
10646,Male,56,Thika,Gold,2023-05-22,watsonjessica@example.com
10647,Male,23,Kisumu,Silver,2025-05-22,lesliesmith@example.org
10648,Male,44,Mombasa,Bronze,2023-09-04,natalie33@example.com
10649,Male,31,Nakuru,Silver,2023-05-28,troy23@example.com
10650,Male,33,Malindi,Gold,2023-10-30,kyle94@example.org
10651,Male,65,Malindi,Silver,2025-05-19,michaelbenton@example.net
10652,Female,48,Mombasa,Gold,2022-07-19,michael90@example.org
10653,Female,57,Thika,Bronze,2024-11-27,cookjeffery@example.net
10654,Female,50,Mombasa,Gold,2025-02-04,catherine57@example.com
10655,Male,39,Nakuru,Silver,2023-02-12,sean60@example.com
10656,Male,49,Nairobi,Bronze,2023-08-27,johnwilliams@example.org
10657,Female,35,Mombasa,Gold,2022-05-19,ufoster@example.com
10658,Female,18,Eldoret,Gold,2024-04-08,mahoneykathleen@example.org
10659,Male,54,Nairobi,Bronze,2023-02-02,johnathanlittle@example.net
10660,Female,27,Nairobi,Silver,2025-02-04,chelsea45@example.org
10661,Female,51,Kisumu,Silver,2022-07-15,moniqueparks@example.org
10662,Male,21,Nakuru,Silver,2025-04-14,andrew58@example.net
10663,Female,70,Kisumu,Silver,2025-12-25,melissaklein@example.com
10664,Female,48,Eldoret,Bronze,2024-07-25,janet64@example.com
10665,Male,62,Nakuru,Bronze,2023-05-14,melissabird@example.org
10666,Male,31,Kisumu,Bronze,2024-08-21,williamcontreras@example.org
10667,Male,40,Thika,Gold,2024-09-16,imorales@example.com
10668,Male,51,Eldoret,Silver,2025-02-20,brookeking@example.net
10669,Male,41,Mombasa,Bronze,2025-05-10,amy66@example.com
10670,Female,37,Nairobi,Silver,2022-07-15,william64@example.net
10671,Female,69,Nairobi,Gold,2024-02-06,flopez@example.org
10672,Female,18,Thika,Bronze,2022-12-27,ivansmith@example.org
10673,Male,51,Nairobi,Bronze,2024-10-27,mcmahonmichael@example.net
10674,Female,44,Thika,Silver,2023-08-12,amy81@example.org
10675,Male,26,Malindi,Silver,2022-03-25,robert75@example.com
10676,Female,27,Nakuru,Gold,2023-09-19,luis69@example.org
10677,Male,33,Malindi,Silver,2025-06-02,josepotts@example.net
10678,Female,21,Eldoret,Bronze,2022-12-27,smcdaniel@example.org
10679,Male,22,Nairobi,Silver,2025-05-29,alyssareed@example.net
10680,Male,59,Kisumu,Bronze,2024-06-20,deanalicia@example.org
10681,Female,38,Kisumu,Silver,2022-06-23,daniel59@example.net
10682,Female,28,Eldoret,Bronze,2023-07-05,sethalvarado@example.net
10683,Female,37,Nairobi,Bronze,2026-01-24,lisahawkins@example.com
10684,Male,68,Malindi,Bronze,2025-09-06,robertwilliams@example.org
10685,Female,66,Nairobi,Silver,2025-11-06,lburgess@example.org
10686,Female,18,Eldoret,Silver,2022-10-03,andrew52@example.net
10687,Male,65,Nairobi,Gold,2023-05-31,harveyjohn@example.com
10688,Male,40,Nairobi,Bronze,2025-04-07,david37@example.com
10689,Female,60,Nakuru,Silver,2022-11-30,luishoward@example.com
10690,Female,40,Nairobi,Gold,2026-03-02,mhoward@example.com
10691,Male,68,Kisumu,Gold,2023-05-21,zmason@example.org
10692,Female,48,Nairobi,Bronze,2024-09-20,tracymorris@example.net
10693,Male,67,Malindi,Silver,2026-02-18,anthonythomas@example.org
10694,Female,59,Malindi,Bronze,2023-07-16,perrysusan@example.net
10695,Female,62,Kisumu,Bronze,2025-05-13,fdean@example.com
10696,Female,38,Eldoret,Bronze,2023-08-04,ryan17@example.org
10697,Male,69,Mombasa,Bronze,2023-07-17,richard92@example.net
10698,Female,49,Eldoret,Silver,2025-06-15,rickymurphy@example.net
10699,Female,48,Nakuru,Gold,2024-12-02,ryanwright@example.org
10700,Male,40,Nairobi,Gold,2025-05-11,davisdavid@example.net
10701,Female,60,Malindi,Silver,2022-03-19,anthony05@example.org
10702,Male,56,Nairobi,Gold,2025-02-16,wilsonmary@example.net
10703,Female,46,Thika,Gold,2023-07-17,brandonpratt@example.net
10704,Female,69,Kisumu,Silver,2022-07-11,cynthiaklein@example.com
10705,Male,57,Thika,Silver,2022-12-26,santiagotodd@example.net
10706,Male,51,Mombasa,Bronze,2025-07-12,ryan77@example.com
10707,Male,50,Mombasa,Silver,2025-12-15,deborah92@example.com
10708,Female,61,Nakuru,Bronze,2022-08-29,zguerrero@example.net
10709,Male,36,Eldoret,Silver,2024-12-09,gmitchell@example.com
10710,Female,45,Eldoret,Gold,2023-08-17,brianna76@example.org
10711,Female,55,Thika,Gold,2023-05-13,kathrynramirez@example.com
10712,Male,26,Kisumu,Silver,2024-04-09,erikmiller@example.com
10713,Male,29,Nakuru,Silver,2022-10-03,murrayhelen@example.net
10714,Female,30,Eldoret,Gold,2024-05-27,karen00@example.net
10715,Female,38,Thika,Silver,2022-07-21,esanchez@example.com
10716,Female,31,Kisumu,Bronze,2024-12-11,paulkelley@example.com
10717,Male,36,Eldoret,Bronze,2023-08-11,wrivera@example.org
10718,Male,28,Mombasa,Bronze,2023-03-16,dave32@example.com
10719,Male,42,Malindi,Gold,2022-10-05,sarah31@example.org
10720,Female,47,Kisumu,Gold,2022-10-17,erikbowman@example.net
10721,Male,58,Nairobi,Bronze,2023-07-23,hwilkinson@example.net
10722,Female,39,Thika,Silver,2025-12-03,jason56@example.net
10723,Female,39,Malindi,Gold,2025-07-12,christine07@example.net
10724,Female,32,Kisumu,Bronze,2025-10-15,ymanning@example.com
10725,Female,54,Eldoret,Gold,2024-05-25,melanie65@example.com
10726,Female,69,Mombasa,Gold,2024-12-22,webbsandra@example.org
10727,Male,36,Malindi,Silver,2022-10-08,kimberly46@example.net
10728,Male,24,Mombasa,Silver,2023-07-16,wayne00@example.org
10729,Male,42,Thika,Silver,2023-10-15,imiles@example.net
10730,Male,20,Nairobi,Silver,2022-09-29,amanda03@example.org
10731,Male,66,Kisumu,Silver,2024-06-16,elizabeth58@example.org
10732,Male,44,Malindi,Bronze,2024-11-07,cherylgarrett@example.com
10733,Male,62,Nairobi,Silver,2025-04-12,xjackson@example.net
10734,Female,42,Kisumu,Silver,2023-08-14,lanemackenzie@example.net
10735,Female,31,Kisumu,Silver,2023-03-14,markhouse@example.com
10736,Female,48,Thika,Silver,2023-02-24,mileskimberly@example.org
10737,Male,57,Kisumu,Silver,2023-06-21,thompsonbrandi@example.com
10738,Male,66,Nakuru,Gold,2022-03-31,daniel52@example.net
10739,Female,64,Nakuru,Silver,2023-03-21,christine77@example.com
10740,Male,64,Malindi,Silver,2022-09-06,perezcynthia@example.net
10741,Male,44,Thika,Gold,2025-09-06,john04@example.org
10742,Male,59,Eldoret,Gold,2024-04-28,ynelson@example.org
10743,Male,48,Thika,Silver,2024-07-29,bcooper@example.net
10744,Male,47,Eldoret,Silver,2026-01-22,uhansen@example.com
10745,Male,58,Nakuru,Silver,2025-05-30,ujohnson@example.net
10746,Male,55,Thika,Bronze,2022-07-26,catherinecollins@example.org
10747,Female,51,Mombasa,Silver,2023-11-10,elizabeth91@example.com
10748,Female,35,Kisumu,Bronze,2025-06-26,rubenwilliams@example.com
10749,Male,45,Nakuru,Bronze,2024-02-07,floreserin@example.net
10750,Female,56,Malindi,Silver,2023-02-28,ddowns@example.com
10751,Male,60,Eldoret,Silver,2022-12-12,sara18@example.net
10752,Female,43,Thika,Silver,2023-02-13,kharris@example.com
10753,Male,47,Eldoret,Gold,2025-12-06,dlopez@example.com
10754,Female,69,Kisumu,Gold,2024-07-12,gregory92@example.org
10755,Female,35,Nairobi,Bronze,2022-06-03,tfields@example.com
10756,Female,55,Eldoret,Silver,2024-03-14,owensjamie@example.net
10757,Female,63,Nairobi,Gold,2024-05-08,juan01@example.org
10758,Male,22,Eldoret,Gold,2024-08-21,jason87@example.com
10759,Male,36,Nairobi,Silver,2024-05-30,carol07@example.com
10760,Female,25,Nairobi,Silver,2023-02-26,marshallshannon@example.org
10761,Female,69,Mombasa,Silver,2025-10-03,kelly56@example.com
10762,Male,45,Thika,Silver,2025-05-07,gmcintyre@example.com
10763,Male,19,Malindi,Gold,2022-08-30,cobrien@example.org
10764,Male,38,Thika,Bronze,2025-11-04,obryan@example.com
10765,Female,53,Nakuru,Gold,2022-09-06,jilllarson@example.org
10766,Female,33,Eldoret,Gold,2022-11-14,anthonyunderwood@example.org
10767,Male,27,Thika,Silver,2024-12-07,younghaley@example.org
10768,Male,57,Thika,Gold,2024-08-06,warnold@example.net
10769,Female,34,Malindi,Silver,2025-12-18,joshua01@example.net
